-0.85636550,-0.00017054,-0.10114311,-0.40755674,-4.18801960,-1.11782441,-1.21679101,-0.13400948,-1.45727922,0.09213581
-1.25982778,-0.89092136,1.76923529,1.55353091,-0.20939280,-0.47421982,-0.84021271,-0.00373527,1.47369990,-0.06351697
-1.81441607,0.41131551,1.44614441,2.36488993,0.22804514,0.88261323,-1.41211661,3.12678326,-0.35433958,-0.20540823
-1.11150856,-1.23107416,-1.07675392,2.35760687,1.58678857,-0.59451560,-1.09971484,-0.76165338,0.01407878,1.32477928
-0.12759690,-1.89744543,-0.06208622,-0.99025721,0.07913953,2.50894417,0.54278145,1.72008440,-0.11294961,-0.21592677
1.22983681,-1.72085690,-1.86795973,2.38139405,-0.14579952,-0.17532991,-0.32420414,-0.08228441,0.39493555,-1.70916831
-0.22644248,-0.51442838,1.55067290,0.42344548,1.40480469,1.28073851,1.27047821,-0.35153157,-2.33004474,1.08176476
0.20024493,-0.66673464,-1.60661990,0.75205311,-2.36331053,1.38633505,-0.22307035,1.35473930,-1.24814909,-0.09807406
-1.09694042,-1.30512171,0.77791005,-0.74106417,0.44665247,0.06379901,0.35000835,-1.19519295,0.59864110,0.80769456
0.43382729,-1.97044501,0.58336991,-1.61699690,-0.08899093,-0.23995835,-0.45121953,-3.28202565,0.63225087,-1.58641120
0.65353105,-0.86971595,-0.44669615,0.14488205,1.80653590,1.86009093,0.09607932,0.26563136,0.20421817,1.50153786
-0.44114796,-0.84350614,-0.97562427,-0.60607833,-1.39279071,1.24838103,-0.22407237,2.25038336,0.76796309,-0.27977586
0.86171916,-0.36440378,-0.99795752,-0.64312349,-0.95449436,0.53641222,1.41178909,-1.76819545,-1.51466272,1.07919608
0.44591899,-0.57672441,-0.38000498,-0.78526359,-3.30043792,1.65227791,1.13354532,1.21648494,-0.78022078,-0.18458842
-1.06551431,-1.66703031,-0.37533782,1.50627931,0.63660537,0.85452795,-0.40114883,1.26774200,1.20553416,0.31778149
-0.23605795,-0.09198649,0.40145441,-0.74742771,-2.80563242,1.88285047,1.23772266,-1.08653875,-1.46815250,0.18224797
-0.71689398,-2.23523692,-0.15023649,-1.70771457,-1.52223744,0.92038486,-0.21858597,-1.69104629,1.57605293,-1.41797569
-0.82109280,-2.37242765,-0.72002484,-0.60991451,-0.29280091,0.43043493,-0.05248106,1.67096028,-0.91633843,-0.51951302
-0.24742937,-1.84062649,0.29491381,1.14836909,-1.14370489,-0.07465915,-0.28751636,0.23096917,0.42365014,0.87593959
1.17608380,0.96954804,-0.83376607,-0.71352043,0.76468321,1.86531201,-0.11810340,0.80281383,-1.94779101,-0.70297585
-1.47977128,-1.91868976,-0.40996869,1.63209521,0.89977587,1.01241147,0.15019440,3.21879700,1.93055293,0.35844621
0.41823402,-0.79521559,-0.21244681,0.72873290,-0.16801303,0.10494548,-0.05048355,-1.03422020,-0.40069264,-0.90442782
0.44797155,1.22867274,-2.17665502,-1.53327057,-2.09264739,3.14684054,0.26860929,-2.90128705,-0.34153061,0.10790413
0.30190133,-0.24654781,-1.01330980,-0.98691775,-1.47010516,0.00436952,0.06526672,2.47346448,-0.87918262,-0.59124414
0.11169359,-0.40588795,-1.54802272,-0.21884230,-1.42886445,-0.08292009,-0.51115344,-2.21715734,-2.19572893,1.59068604
-0.10909197,-0.85498577,-1.65666184,2.51738038,0.85228882,-1.14062587,-1.03554104,0.39161503,-0.29019261,-1.08699751
1.77390043,-1.92468189,0.06330398,-2.53938334,-0.68294494,1.69033458,0.21104078,-1.17506869,1.29861395,-0.86101163
1.13293779,-3.90600531,-1.33274257,0.47540943,0.80332143,0.54056951,-1.09823175,1.32840918,0.69440854,-1.81010558
-1.17139865,-0.76392565,-0.89612074,0.37097996,0.15764632,1.83271531,0.26448284,-0.42363448,1.43151452,0.36390395
-0.05919682,0.93991424,0.35220770,-0.91427086,0.00495445,2.24545208,0.19884435,-0.98999254,-1.71851672,1.54424463
0.10861946,-0.60872484,-2.68127000,3.71828340,-1.48693725,3.56967848,0.70811443,-0.18700274,-2.31857887,-0.11532097
