-0.74639547,-2.84344314,-1.73133818,3.43488577,0.52005545,1.22176621,0.42923860,-0.10554166,0.53158400,2.08359289
-0.46800031,-1.28211356,-0.08120979,0.02190714,-0.59880249,0.82431884,-1.50083357,-1.54834858,0.55177523,0.05980130
-1.99276005,-2.48456737,0.14682871,0.62020552,-0.27908823,1.80489533,-0.19498319,0.99286257,1.72533731,-0.01650148
1.37868000,-1.60081855,-0.35671099,-0.62894436,-0.91958715,-0.12699681,-0.61596805,0.13963907,2.41157332,-0.03711645
1.78111057,-0.85612314,0.44527143,-1.51472627,-1.70183446,2.74407767,1.54500996,2.53018899,0.77587477,-0.27684217
-0.45740336,-0.55224038,-1.94387532,1.80566529,-1.42738989,2.81102958,1.37560847,-0.84962359,-1.33070466,-0.22518753
-0.19437155,-1.30147874,-0.82204393,3.21457291,3.30080399,-1.42590313,-1.28432204,-0.82235982,2.83717940,1.62921716
0.41229245,-1.70278363,1.34501531,-1.76158556,-1.26074508,0.17958345,0.22277748,-3.92579654,2.04859911,-2.69743010
0.60667636,-0.85444663,0.30756968,-0.80434209,-1.20063825,-1.42242658,-0.64476151,-0.76468267,0.38985667,0.35770249
-1.34397455,-3.09898623,-0.64767880,0.52134854,1.17741604,-1.20029488,-0.91514123,0.12330816,-0.68599072,0.42021798
-0.28110232,-0.97023724,-1.12819174,0.84938007,-0.49445573,-0.53457426,-0.38645316,-0.92798777,-0.63241731,-0.23758946
-0.81040625,0.24853228,-0.39991610,0.36546163,0.97685184,-1.77337170,-0.85771051,-1.02206891,-1.46586677,-1.52573550
-2.13619399,-2.20748487,-1.74549720,1.57792262,-0.55620358,0.06148674,-0.44228658,0.75393767,-0.20497077,-0.26373623
1.84867487,-1.41403546,-1.41440721,2.32886776,0.50223681,0.23313926,-0.02955560,-0.72616718,1.62883284,-0.07604483
2.69292545,0.70662779,0.17555618,0.11360769,-0.27848856,-0.85446791,-0.38407986,0.96932003,-1.08733915,-1.23484361
0.54046907,0.04018745,-1.72882525,0.96334102,-0.42597977,2.56888116,0.47498188,1.10548990,-0.16018825,0.94715456
-2.40701210,-0.34369430,-1.07745201,0.80152319,1.00907092,2.17338443,0.33466442,-1.16233062,-1.45684545,-1.18913018
